1,13,Flipped,1795.34,1,1
2,13,Flipped,535.67,1,2
3,13,Flipped,156.12,0,2
4,13,Flipped,153.58,0,2
5,13,Flipped,114.89,0,2
6,4,Flipped,1624.88,1,3
7,4,Flipped,316.30,0,3
8,4,Flipped,386.01,0,3
9,4,Flipped,304.09,0,3
10,4,Flipped,267.83,1,4
11,2,Flipped,177.14,0,4
12,2,Flipped,77.80,0,4
13,2,Flipped,51.62,1,5
14,2,Flipped,54.64,0,5
